movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt7388562,"Paul, Apostle of Christ",2018,PG-13,108 min,"Adventure, Biography, Drama",6.6,"Luke travels Roma looking for apostle Paul, turned in Nero's prisoner, to tell his story before his execution.",Andrew Hyatt,/name/nm1358366/,"Jim Caviezel, 
James Faulkner, 
Olivier Martinez, 
Joanne Whalley","/name/nm0001029/,/name/nm0269077/,/name/nm0553648/,/name/nm0000695/",8891.0,17560475.0
tt11390442,Betrayed,2020,,126 min,"Drama, History, War",7.1,The Braude family's experiences when Norway was occupied by Nazi Germany and Jews were arrested and deported.,Eirik Svensson,/name/nm4928331/,"Jakob Oftebro, 
Pia Halvorsen, 
Michalis Koutsogiannakis, 
Carl Martin Eggesbø","/name/nm1939580/,/name/nm0357169/,/name/nm0468110/,/name/nm2827936/",1729.0,
tt0080979,Kagemusha,1980,PG,162 min,"Drama, History, War",7.9,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,Akira Kurosawa,/name/nm0000041/,"Tatsuya Nakadai, 
Tsutomu Yamazaki, 
Ken'ichi Hagiwara, 
Jinpachi Nezu","/name/nm0619938/,/name/nm0945734/,/name/nm0353714/,/name/nm0628704/",36353.0,
tt4882376,First They Killed My Father,2017,TV-MA,136 min,"Biography, Drama, History",7.1,Cambodian author and human rights activist Loung Ung recounts the horrors she suffered as a child under the rule of the deadly Khmer Rouge.,Angelina Jolie,/name/nm0001401/,"Sareum Srey Moch, 
Phoeung Kompheak, 
Sveng Socheata, 
Mun Kimhak","/name/nm8801745/,/name/nm6232988/,/name/nm4735517/,/name/nm9272829/",19013.0,
tt0067483,Nicholas and Alexandra,1971,GP,183 min,"Biography, Drama, History",7.2,"Tsar Nicholas II, the inept last monarch of Russia, insensitive to the needs of his people, is overthrown and exiled to Siberia with his family.",Franklin J. Schaffner,/name/nm0769874/,"Michael Jayston, 
Janet Suzman, 
Roderic Noble, 
Ania Marson","/name/nm0419785/,/name/nm0840531/,/name/nm0633661/,/name/nm0551323/",5168.0,3964917.0
tt0454776,Amazing Grace,2006,PG,118 min,"Biography, Drama, History",7.4,"The idealist William Wilberforce (Ioan Gruffudd) maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade.",Michael Apted,/name/nm0000776/,"Ioan Gruffudd, 
Albert Finney, 
Michael Gambon, 
Romola Garai","/name/nm0344435/,/name/nm0001215/,/name/nm0002091/,/name/nm0304801/",25131.0,21208358.0
tt14860210,Father & Soldier,2022,,98 min,"Action, Drama, History",5.9,"During World War I, a father enlists himself in the French Army in order to be with his 17-year-old son who was recruited against his will. Sent to the front, they find themselves facing the war together in the French colony of Senegal.",Mathieu Vadepied,/name/nm0882997/,"Omar Sy, 
Alassane Diong, 
Jonas Bloquet, 
Bamar Kane","/name/nm1082477/,/name/nm9302715/,/name/nm2997552/,/name/nm8079746/",530.0,
tt24458622,Six Triple Eight,,,,"Drama, History, War",,"855 women joined the war to fix the three-year backlog of undelivered mail. Faced with discrimination and a country devastated by war, they managed to sort more than 17 million pieces of mail ahead of time.",Tyler Perry,/name/nm1347153/,"Susan Sarandon, 
Kerry Washington, 
Dean Norris, 
Sam Waterston","/name/nm0000215/,/name/nm0913488/,/name/nm0606487/,/name/nm0001832/",,
tt0277941,Ned Kelly,2003,R,110 min,"Action, Adventure, Biography",6.4,An innocent man becomes one of the most wanted criminals the world has ever known.,Gregor Jordan,/name/nm0429964/,"Heath Ledger, 
Orlando Bloom, 
Geoffrey Rush, 
Naomi Watts","/name/nm0005132/,/name/nm0089217/,/name/nm0001691/,/name/nm0915208/",27421.0,74864.0
tt6704776,The Photographer of Mauthausen,2018,TV-MA,110 min,"Biography, Drama, History",6.7,"Based on real events, Francesc Boix is a Spaniard inmate in the Nazi concentration camp of Mauthausen in Austria who tries to save the evidences of the horrors committed inside its walls.",Mar Targarona,/name/nm0850173/,"Mario Casas, 
Richard van Weyden, 
Alain Hernández, 
Adrià Salazar","/name/nm1832584/,/name/nm1311821/,/name/nm2523877/,/name/nm7452858/",11365.0,
tt8277246,His Only Son,2023,PG-13,101 min,"Drama, History",,"After being called on by the Lord, Abraham's faith is tested on his three day journey to sacrifice his son.",David Helling,/name/nm5278287/,"Nicolas Mouawad, 
Sara Seyed, 
Scot Cooper, 
Luis Fernandez-Gil","/name/nm3369005/,/name/nm10211037/,/name/nm2592022/,/name/nm1507804/",,
tt0066549,Waterloo,1970,G,123 min,"Action, Biography, Drama",7.2,"Facing the decline of everything he has worked to obtain, conqueror Napoleon Bonaparte and his army confront the British at the Battle of Waterloo.",Sergey Bondarchuk,/name/nm0094083/,"Rod Steiger, 
Christopher Plummer, 
Orson Welles, 
Jack Hawkins","/name/nm0001768/,/name/nm0001626/,/name/nm0000080/,/name/nm0370144/",10934.0,3052000.0
tt2888046,Ip Man 3,2015,PG-13,105 min,"Action, Biography, Drama",7.0,"When a band of brutal gangsters led by a crooked property developer make a play to take over a local school, Master Ip is forced to take a stand.",Wilson Yip,/name/nm0948159/,"Donnie Yen, 
Lynn Xiong, 
Jin Zhang, 
Mike Tyson","/name/nm0947447/,/name/nm3237713/,/name/nm1018221/,/name/nm0005512/",56802.0,2679437.0
tt5969696,The Battleship Island,2017,Not Rated,132 min,"Action, Drama, History",7.1,"During the Japanese colonial era, roughly 400 Korean people, who were forced onto Battleship Island (""Hashima Island"") to mine for coal, attempt to a dramatic escape.",Seung-wan Ryu,/name/nm0753423/,"Hwang Jung-min, 
So Ji-seob, 
Song Joong-ki, 
Lee Jung-hyun","/name/nm1058565/,/name/nm1234414/,/name/nm3609366/,/name/nm0497630/",7619.0,
tt3208026,Black '47,2018,R,100 min,"Action, Drama, History",6.8,"Set in Ireland during the Great Famine, the drama follows an Irish Ranger who has been fighting for the British Army abroad, as he abandons his post to reunite with his family.",Lance Daly,/name/nm0198472/,"Hugo Weaving, 
James Frecheville, 
Stephen Rea, 
Freddie Fox","/name/nm0915989/,/name/nm3306943/,/name/nm0001653/,/name/nm3456865/",12289.0,50026.0
tt0104181,Wuthering Heights,1992,PG,105 min,"Drama, History, Romance",6.7,A man becomes obsessed with vengeance when his soul mate marries another man.,Peter Kosminsky,/name/nm0467225/,"Juliette Binoche, 
Ralph Fiennes, 
Janet McTeer, 
Sophie Ward","/name/nm0000300/,/name/nm0000146/,/name/nm0005216/,/name/nm0001830/",13781.0,
tt0084335,Missing,1982,PG,122 min,"Biography, Drama, History",7.7,"When an idealistic American writer disappears during the Chilean coup d'état in September 1973, his wife and father try to find him.",Costa-Gavras,/name/nm0002020/,"Jack Lemmon, 
Sissy Spacek, 
Melanie Mayron, 
John Shea","/name/nm0000493/,/name/nm0000651/,/name/nm0563039/,/name/nm0790291/",21987.0,14000000.0
tt6317180,Radium Girls,2018,Not Rated,102 min,"Drama, History",6.3,In the 1920s a group of factory workers advocate for safer work conditions after some of their colleagues become ill from radium exposure.,"Lydia Dean Pilcher, 
Ginny Mohler",/name/nm0212990/,"Joey King, 
Abby Quinn, 
Cara Seymour, 
Scott Shepherd","/name/nm3603968/,/name/nm1428821/,/name/nm5362984/,/name/nm0786806/,/name/nm0791864/",2009.0,
tt13389730,Simone: Woman of the Century,2021,,140 min,"Biography, Drama, History",7.0,"Simone Veil's life story through the pivotal events of Twentieth Century. Her childhood, her political battles, her tragedies. An intimate and epic portrait of an extraordinary woman who ...                See full summary »",Olivier Dahan,/name/nm0196860/,"Elsa Zylberstein, 
Rebecca Marder, 
Élodie Bouchez, 
Judith Chemla","/name/nm0959113/,/name/nm2406198/,/name/nm0001965/,/name/nm2349395/",680.0,
tt0161010,The Trench,1999,Not Rated,98 min,"Drama, History, War",5.9,"June 1916. The British Army is planning a big offensive in the Somme region in France. We follow a platoon of British soldiers as they sit in a forward trench, anxiously awaiting the order to go over the top.",William Boyd,/name/nm0101956/,"Paul Nicholls, 
Daniel Craig, 
Julian Rhind-Tutt, 
Danny Dyer","/name/nm0629493/,/name/nm0185819/,/name/nm0722279/,/name/nm0245705/",3686.0,
tt0091886,Salvador,1986,R,122 min,"Drama, History, Thriller",7.4,A burnt-out photojournalist becomes involved in a Central American revolution.,Oliver Stone,/name/nm0000231/,"James Woods, 
Jim Belushi, 
Michael Murphy, 
John Savage","/name/nm0000249/,/name/nm0000902/,/name/nm0614526/,/name/nm0001698/",21970.0,
tt0067402,"Mary, Queen of Scots",1971,PG-13,128 min,"Biography, Drama, History",7.1,"During the sixteenth century, the Catholic Mary, Queen of Scots engages in over two decades of religious and political conflict with her cousin, the Protestant Queen Elizabeth I of England, amidst political intrigue in her native land.",Charles Jarrott,/name/nm0418986/,"Vanessa Redgrave, 
Glenda Jackson, 
Patrick McGoohan, 
Timothy Dalton","/name/nm0000603/,/name/nm0413559/,/name/nm0001526/,/name/nm0001096/",4523.0,2325818.0
tt0041838,Samson and Delilah,1949,Approved,134 min,"Drama, Family, History",6.8,"When strongman Samson rejects the love of the beautiful Philistine woman Delilah, she seeks vengeance that brings horrible consequences they both regret.",Cecil B. DeMille,/name/nm0001124/,"Hedy Lamarr, 
Victor Mature, 
George Sanders, 
Angela Lansbury","/name/nm0001443/,/name/nm0001514/,/name/nm0001695/,/name/nm0001450/",8301.0,28800000.0
tt0053290,Solomon and Sheba,1959,Not Rated,141 min,"Drama, History, Romance",6.1,"After becoming king of ancient Israel, Solomon faces threats coming from his jealous dispossessed brother Adonijah, the Egyptian Pharaoh and the scheming Queen of Sheba.",King Vidor,/name/nm0896542/,"Yul Brynner, 
Gina Lollobrigida, 
George Sanders, 
Marisa Pavan","/name/nm0000989/,/name/nm0518178/,/name/nm0001695/,/name/nm0667542/",3502.0,12200000.0
tt0085328,The Key,1983,R,116 min,"Drama, History, Romance",5.4,"1940s Venice. After twenty years of marriage, a retired art critic and his younger wife feel their passion is waning. To help her shed her inhibitions and rekindle their relationship, the professor records his sexual fantasies in a diary.",Tinto Brass,/name/nm0000972/,"Frank Finlay, 
Stefania Sandrelli, 
Franco Branciaroli, 
Barbara Cupisti","/name/nm0277975/,/name/nm0762248/,/name/nm0104393/,/name/nm0192556/",3002.0,
tt0091374,Lady Jane,1986,PG-13,136 min,"Biography, Drama, History",7.1,"The story of Lady Jane Grey, who was Queen of England for only nine days.",Trevor Nunn,/name/nm0638080/,"Helena Bonham Carter, 
Cary Elwes, 
John Wood, 
Michael Hordern","/name/nm0000307/,/name/nm0000144/,/name/nm0939795/,/name/nm0394588/",6822.0,277646.0
tt5466186,7 Days in Entebbe,2018,PG-13,107 min,"Action, Drama, History",5.9,"Inspired by the true events of the 1976 hijacking of an Air France flight en route from Tel Aviv to Paris, and the most daring rescue mission ever attempted.",José Padilha,/name/nm0655683/,"Batsheva Dance Company, 
Zina Zinchenko, 
Ben Schnetzer, 
Daniel Brühl","/name/nm9962502/,/name/nm8277521/,/name/nm3115493/,/name/nm0117709/",16232.0,3189220.0
tt0107004,Geronimo: An American Legend,1993,PG-13,115 min,"Drama, History, Western",6.5,The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.,Walter Hill,/name/nm0001353/,"Jason Patric, 
Gene Hackman, 
Robert Duvall, 
Wes Studi","/name/nm0000574/,/name/nm0000432/,/name/nm0000380/,/name/nm0836071/",12315.0,18635620.0
tt0057590,Tom Jones,1963,Not Rated,129 min,"Adventure, Comedy, History",6.4,The romantic and chivalrous adventures of adopted bastard Tom Jones in 18th-century England.,Tony Richardson,/name/nm0724798/,"Albert Finney, 
Susannah York, 
George Devine, 
Rachel Kempson","/name/nm0001215/,/name/nm0948772/,/name/nm0222627/,/name/nm0447499/",13399.0,37600000.0
tt1194238,Polytechnique,2009,Not Rated,77 min,"Crime, Drama, History",7.2,"A dramatization of the 1989 Montréal Massacre, during which several female engineering students were murdered by an unstable misogynist.",Denis Villeneuve,/name/nm0898288/,"Maxim Gaudette, 
Sébastien Huberdeau, 
Karine Vanasse, 
Martin Watier","/name/nm0309945/,/name/nm0399424/,/name/nm0888468/,/name/nm0914234/",17246.0,
tt0914843,Cleopatra,I,,,"Biography, History",,Plot kept under wraps,Denis Villeneuve,/name/nm0898288/,,,,
tt10199670,Liberté,2019,Not Rated,138 min,"Drama, History",4.6,"Madame de Dumeval, the Duke de Tesis and the Duke de Wand, libertines expelled from the court of Louis XVI, seek the support of the Duc de Walchen, German seducer and freethinker, lonely in a country where hypocrisy and false virtue reign.",Albert Serra,/name/nm2247200/,"Helmut Berger, 
Marc Susini, 
Iliana Zabeth, 
Laura Poulvet","/name/nm0000918/,/name/nm0839847/,/name/nm1577425/,/name/nm7846186/",1233.0,
tt0097336,Fat Man and Little Boy,1989,PG-13,127 min,"Biography, Drama, History",6.5,"This film reenacts the Manhattan Project, the secret wartime project in New Mexico where the first atomic bombs were designed and built.",Roland Joffé,/name/nm0423646/,"Paul Newman, 
Dwight Schultz, 
Bonnie Bedelia, 
John Cusack","/name/nm0000056/,/name/nm0776239/,/name/nm0000889/,/name/nm0000131/",7988.0,3563162.0
tt0892255,Che: Part One,2008,Not Rated,134 min,"Biography, Drama, History",7.2,"In 1956, Ernesto 'Che' Guevara and a band of Castro-led Cuban exiles mobilize an army to topple the regime of dictator Fulgencio Batista.",Steven Soderbergh,/name/nm0001752/,"Julia Ormond, 
Benicio Del Toro, 
Oscar Isaac, 
Pablo Guevara","/name/nm0000566/,/name/nm0001125/,/name/nm1209966/,/name/nm1206875/",46750.0,1802521.0
tt0049092,The Conqueror,1956,Approved,111 min,"Adventure, Biography, History",3.7,Mongol chief Temujin battles against Tartar armies and for the love of the Tartar princess Bortai. Temujin becomes the emperor Genghis Khan.,Dick Powell,/name/nm0694090/,"John Wayne, 
Susan Hayward, 
Pedro Armendáriz, 
Agnes Moorehead","/name/nm0000078/,/name/nm0001333/,/name/nm0000784/,/name/nm0001547/",3669.0,4500000.0
tt2345112,Parkland,2013,PG-13,93 min,"Drama, History, Mystery",6.4,A recounting of the chaotic events that occurred at Dallas' Parkland Memorial Hospital on the day President John F. Kennedy was assassinated.,Peter Landesman,/name/nm1481618/,"Zac Efron, 
Tom Welling, 
Billy Bob Thornton, 
Paul Giamatti","/name/nm1374980/,/name/nm0919991/,/name/nm0000671/,/name/nm0316079/",16684.0,653651.0
tt0045943,Julius Caesar,1953,Not Rated,120 min,"Drama, History",7.2,The growing ambition of Julius Caesar is a source of major concern to his close friend Brutus. Cassius persuades him to participate in his plot to assassinate Caesar but they have both sorely underestimated Mark Antony.,Joseph L. Mankiewicz,/name/nm0000581/,"Louis Calhern, 
Marlon Brando, 
James Mason, 
John Gielgud","/name/nm0129894/,/name/nm0000008/,/name/nm0000051/,/name/nm0000024/",11918.0,
tt10525672,Silver Skates,2020,TV-MA,130 min,"Adventure, Drama, Family",7.1,"Matvey, the fastest courier on the frozen canals of 19th century St. Peteresburg is recruited by a group of pickpockets working the winter markets.",Michael Lockshin,/name/nm3996001/,"Fedor Fedotov, 
Sonya Priss, 
Yuriy Borisov, 
Kirill Zaytsev","/name/nm10785192/,/name/nm10404430/,/name/nm5426973/,/name/nm8070724/",6581.0,
tt0765432,The Baader Meinhof Complex,2008,R,150 min,"Action, Biography, Crime",7.3,"A look at Germany's terrorist group, The Red Army Faction (RAF), which organized bombings, robberies, kidnappings, and assassinations in the late 1960s and '70s.",Uli Edel,/name/nm0248942/,"Martina Gedeck, 
Moritz Bleibtreu, 
Johanna Wokalek, 
Bruno Ganz","/name/nm0311476/,/name/nm0001953/,/name/nm0937557/,/name/nm0004486/",38658.0,476270.0
tt0092997,Extreme Prejudice,1987,R,105 min,"Action, Crime, Drama",6.6,"A Texas Ranger and a ruthless narcotics kingpin - they were childhood friends, now they are adversaries...",Walter Hill,/name/nm0001353/,"Nick Nolte, 
Powers Boothe, 
Michael Ironside, 
Maria Conchita Alonso","/name/nm0000560/,/name/nm0000959/,/name/nm0000461/,/name/nm0000744/",7965.0,11307844.0
tt2473794,Mr. Turner,2014,R,150 min,"Biography, Drama, History",6.8,"An exploration of the last quarter century of the great, if eccentric, British painter J.M.W. Turner's life.",Mike Leigh,/name/nm0005139/,"Timothy Spall, 
Paul Jesson, 
Dorothy Atkinson, 
Marion Bailey","/name/nm0001758/,/name/nm0422234/,/name/nm0040709/,/name/nm0047392/",26277.0,3958546.0
tt2764784,Phoenix,2014,PG-13,98 min,"Drama, History, Music",7.3,A disfigured Holocaust survivor sets out to determine if the man she loved betrayed her trust.,Christian Petzold,/name/nm0678857/,"Nina Hoss, 
Ronald Zehrfeld, 
Nina Kunzendorf, 
Trystan Pütter","/name/nm0396125/,/name/nm1665537/,/name/nm0475365/,/name/nm2012595/",19357.0,
tt0116410,Ghosts of Mississippi,1996,PG-13,130 min,"Drama, History",6.7,A Mississippi district attorney and the widow of Medgar Evers struggle to finally bring a white racist to justice for the 1963 murder of the civil rights leader.,Rob Reiner,/name/nm0001661/,"Alec Baldwin, 
James Woods, 
Whoopi Goldberg, 
Virginia Madsen","/name/nm0000285/,/name/nm0000249/,/name/nm0000155/,/name/nm0000515/",11456.0,13052741.0
tt0034167,Sergeant York,1941,Passed,134 min,"Biography, Drama, History",7.7,"A Tennessee farmer and marksman is drafted in World War I, and struggles with his pacifist inclinations before becoming one of the most celebrated war heroes.",Howard Hawks,/name/nm0001328/,"Gary Cooper, 
Walter Brennan, 
Joan Leslie, 
George Tobias","/name/nm0000011/,/name/nm0000974/,/name/nm0504125/,/name/nm0864869/",18769.0,16400000.0
tt0067372,Macbeth,1971,R,140 min,"Drama, History",7.4,A ruthlessly ambitious Scottish lord seizes the throne with the help of his scheming wife and a trio of witches.,Roman Polanski,/name/nm0000591/,"Jon Finch, 
Francesca Annis, 
Martin Shaw, 
Terence Bayler","/name/nm0277424/,/name/nm0000768/,/name/nm0789864/,/name/nm0063027/",14237.0,
